Exercício do empenho,Órgão programa de trabalho,Código do favorecido,Favorecido,Descrição da natureza da despesa,Valor empenhado,Valor liquidado
2022,16,41951.0,Creche Municipal Campos da Paz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,9000.0,9000.0
2022,16,18649.0,Creche Municipal Sempre Vida Santo Antônio de Pádua,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,9000.0,9000.0
2022,16,18791.0,Creche Municipal Homero José dos Santos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,9000.0,9000.0
2022,16,49173.0,Creche Municipal Francisco de Paula,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8813.43,8813.43
2022,16,18788.0,Creche Municipal Winnie Mandela,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,8672.2,8672.2
2022,16,19120.0,Creche Municipal Narizinho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18653.0,Creche Municipal Vidigal,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,19118.0,Creche Municipal Fazenda Coqueiros II,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,8000.0,8000.0
2022,16,18652.0,Creche Municipal Doutor Sobral Pinto,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18789.0,Creche Municipal Zacarias - O Trapalhão,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,19121.0,Creche Municipal Pedrinho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,19122.0,Creche Municipal Vovó Benta,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,19190.0,Creche Municipal Estrela Dalva,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,19395.0,Creche Municipal Tia Hilda Macedo,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18709.0,Creche Municipal Leuza Marins Novaes S. Santos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18638.0,Creche Municipal Amanhecer de Luz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,39769.0,Creche Municipal Papa João Paulo II,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,17893.0,Creche Municipal Sempre Vida Antares,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,42001.0,Creche Municipal Elza Machado dos Santos - Tia Elza,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,17894.0,Creche Municipal Sempre Vida Vale do Sol,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,41790.0,Creche Municipal Brincadeiras de Criança,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,8000.0,8000.0
2022,16,41789.0,Creche Municipal Aracy Guimarães Rosa,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,17892.0,Creche Municipal Sonho de Criança,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,40096.0,Creche Municipal Meriluce de Oliveira Müller,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,40094.0,Creche Municipal Doutor Sérgio Arouca,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,39770.0,Creche Municipal Germinal da Vila,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,39760.0,Creche Municipal Zilka Salaberry,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,19400.0,Creche Municipal Doutor Ronaldo Luiz Gazolla,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,39749.0,Creche Municipal Miriam Pires,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,39748.0,Creche Municipal Josepha Ferreira da Costa,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18632.0,Creche Municipal Jardim dos Vieiras,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,39105.0,Creche Municipal dos Sonhos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18656.0,Creche Municipal Pipa no Céu,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,39104.0,Creche Municipal Solange Maria Magalhães,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18635.0,Creche Municipal Adalto Bastos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,19402.0,Creche Municipal Fallet,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,19401.0,Creche Municipal Doutor Pedro Bloch,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18633.0,Creche Municipal Ayrton Senna,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18788.0,Creche Municipal Winnie Mandela,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,49173.0,Creche Municipal Francisco de Paula,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18769.0,Creche Municipal Tia Amália,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18676.0,Creche Municipal Dina Sfat,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18677.0,Creche Municipal Direitos Humanos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,8000.0,8000.0
2022,16,18699.0,Creche Municipal Inspetor Heraldo Carvalho de Sousa,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18698.0,Creche Municipal Iacyra Frazão,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18762.0,Creche Municipal Sempre Vida Terra da Paz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18761.0,Creche Municipal Sempre Vida Parque de Santa Cruz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18757.0,Creche Municipal Sempre Vida Josué,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,8000.0,8000.0
2022,16,18754.0,Creche Municipal Sementinha do Amor,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18753.0,Creche Municipal São Sebastião - Arrelia,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18751.0,Creche Municipal Santa Terezinha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18718.0,Creche Municipal Marcolina,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18722.0,Creche Municipal Maria Helena Papera Monteiro,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18736.0,Creche Municipal Nova Divinéia,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18689.0,Creche Municipal Sempre Vida Estrela do Alagado,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18733.0,Creche Municipal Nossa Senhora da Glória,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18768.0,Creche Municipal Sempre Vida Colônia dos Pescadores,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18692.0,Creche Municipal Galdino Manoel da Silva,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18785.0,Creche Municipal Vitorino Freire,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18773.0,Creche Municipal Tia Malu,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18672.0,Creche Municipal Criança Feliz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,8000.0,8000.0
2022,16,18662.0,Creche Municipal Castelinho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18702.0,Creche Municipal Jacó Inácio Gomes,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18658.0,Creche Municipal Cantinho do Céu,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18774.0,Creche Municipal Tia Maria,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18701.0,Creche Municipal Irmãs Baptista,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18771.0,Creche Municipal Tia Bela,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",8000.0,8000.0
2022,16,18658.0,Creche Municipal Cantinho do Céu,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,7297.76,7297.76
2022,16,18765.0,Creche Municipal Silvio Amancio,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,7000.0,7000.0
2022,16,18705.0,Creche Municipal José Marinho de Oliveira,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,7000.0,7000.0
2022,16,41786.0,Creche Municipal Maria da Conceição Silveira de Carvalho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",7000.0,7000.0
2022,16,19400.0,Creche Municipal Doutor Ronaldo Luiz Gazolla,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,6559.44,6559.44
2022,16,18731.0,Creche Municipal Nação Mangueirense,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,6000.0,6000.0
2022,16,18787.0,Creche Municipal Vovó Maria Joana,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,6000.0,6000.0
2022,16,39759.0,Creche Municipal Yedda Marques Lamounier de Andrade Maciel,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18695.0,Creche Municipal Gercinda Rosa Fonseca,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,39761.0,Creche Municipal Yara Amaral,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18690.0,Creche Municipal Estrelinha Dourada,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,39757.0,Creche Municipal Simone de Beauvoir,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18790.0,Creche Municipal Zuzu Angel,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,39756.0,Creche Municipal Edna Lotte,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18675.0,Creche Municipal Dente de Leite,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,5000.0,5000.0
2022,16,18739.0,Creche Municipal O Sonho de Ramon Pascual,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18711.0,Creche Municipal Luís Carlos Prestes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18713.0,Creche Municipal Luiza de Barros de Sá Freire,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,17897.0,Creche Municipal Os Sabidinhos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18637.0,Creche Municipal Amália Fernandez Conde,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18647.0,Creche Municipal Professora Jurema Gomes Sampaio Delfim,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18715.0,Creche Municipal Major Celestino R. dos Santos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18767.0,Creche Municipal Sônia Maria de M. Angel Jones,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,5000.0,5000.0
2022,16,18736.0,Creche Municipal Nova Divinéia,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,4770.06,4770.06
2022,16,18774.0,Creche Municipal Tia Maria,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,4718.83,4718.83
2022,16,18695.0,Creche Municipal Gercinda Rosa Fonseca,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,4000.0,4000.0
2022,16,18717.0,Creche Municipal Mané Garrincha I,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,4000.0,4000.0
2022,16,18707.0,Creche Municipal Josué de Castro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,4000.0,4000.0
2022,16,40093.0,Creche Municipal Joseph Barbera,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,4000.0,4000.0
2022,16,18741.0,Creche Municipal Olga Benário,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,4000.0,4000.0
2022,16,18787.0,Creche Municipal Vovó Maria Joana,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,4000.0,4000.0
2022,16,18690.0,Creche Municipal Estrelinha Dourada,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,4000.0,4000.0
2022,16,39107.0,Creche Municipal George Savalla Gomes - Palhaço Carequinha,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,4000.0,4000.0
2022,16,18739.0,Creche Municipal O Sonho de Ramon Pascual,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,4000.0,4000.0
2022,16,38911.0,Creche Municipal Aldeia dos Curumins,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,3000.0,3000.0
2022,16,18677.0,Creche Municipal Direitos Humanos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,3000.0,3000.0
2022,16,19399.0,Creche Municipal Professora Maria Assumpção,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,3000.0,3000.0
2022,16,18652.0,Creche Municipal Doutor Sobral Pinto,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,2478.65,2478.65
2022,16,18687.0,Creche Municipal Espaço Livre da Criança,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,2000.0,2000.0
2022,16,41951.0,Creche Municipal Campos da Paz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,2000.0,2000.0
2022,16,18648.0,Creche Municipal Virgínia Lemos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,2000.0,2000.0
2022,16,19117.0,Creche Municipal Rogério Cardoso Furtado,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",2000.0,2000.0
2022,16,18700.0,Creche Municipal Irmã Dulce,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",2000.0,2000.0
2022,16,41788.0,Creche Municipal Tauá,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,1500.0,1500.0
2022,16,18758.0,Creche Municipal Sempre Vida Loreto,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,1500.0,1500.0
2022,16,18679.0,Creche Municipal Doutor Antônio Monteiro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,1500.0,1500.0
2022,16,18669.0,Creche Municipal Cora Coralina,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,1500.0,1500.0
2022,16,18624.0,Creche Municipal Stella Maris,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",1500.0,1500.0
