Exercício do empenho,Órgão programa de trabalho,Código do favorecido,Favorecido,Descrição da natureza da despesa,Valor empenhado,Valor liquidado
2022,16,46749.0,Escola Municipal Aleksander Henryk Laks,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,45039.0,Gerência de Infraestrutura e Logística,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44042.0,Espaço de Desenvolvimento Infantil Wesley Guilber Rodrigues de Andrade,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10721.0,Gerência de Educação,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11169.0,Escola Municipal Professor Arthur Thire,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18726.0,Creche Municipal Meimei,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11170.0,Escola Municipal Vivaldo Ramos de Vasconcelos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,45241.0,Espaço de Desenvolvimento Infantil Professora Roseane Vasconcellos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11932.0,Escola Municipal Joaquim Fontes,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,45477.0,Espaço de Desenvolvimento Infantil Professora Kristina Romolo Kiffer,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,43935.0,Biblioteca Escolar Municipal do Méier - Carlos Alberto,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,10744.0,Gerência de Administração,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44680.0,Espaço de Desenvolvimento Infantil Anna Maria Niemeyer,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,1616.0,11a. Coordenadoria Regional de Educação,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44679.0,Espaço de Desenvolvimento Infantil Professora Edília Coelho Garcia,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11967.0,Escola Municipal Ramiz Galvão,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,15974.0,Centro de Referência da Educação Pública da Cidade do Rio de Janeiro - Anísio Teixeira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11998.0,Ciep Thomas Jefferson,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44239.0,Escola Municipal Juan Antonio Samaranch,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44254.0,Espaço de Desenvolvimento Infantil Compositor Roberto Ribeiro,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44255.0,Espaço de Desenvolvimento Infantil Arthur Bispo do Rosário,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44385.0,Espaço de Desenvolvimento Infantil Rodrigo Lopes da Silva - Tikinho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11990.0,Ciep Frei Veloso,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11989.0,Escola Municipal Luiz da Câmara Cascudo,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18749.0,Creche Municipal Rio Novo - Rio das Flores,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44402.0,Espaço de Desenvolvimento Infantil Professora Beatriz de Souza Madeira,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11987.0,Escola Municipal Professor Afonso Henrique Saldanha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44405.0,Espaço de Desenvolvimento Infantil Professora Maria Yedda Leite Linhares,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11984.0,Escola Municipal Tenente Cel. PM Eduardo Villaça,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18671.0,Creche Municipal Criança do Futuro,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44414.0,Espaço de Desenvolvimento Infantil Maria do Carmo Souza Piran,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44415.0,Espaço de Desenvolvimento Infantil Professora Helia Lúcia Moreno Ferreira,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11981.0,Escola Municipal Rondon,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11977.0,Escola Municipal Paulo Maranhão,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44461.0,Espaço de Desenvolvimento Infantil Professora Zena Elian,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11973.0,Escola Municipal Stella Guerra Duval,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11970.0,Escola Municipal Azul e Branco,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,44676.0,Escola Municipal Doutor Sócrates,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18731.0,Creche Municipal Nação Mangueirense,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,10746.0,Gerência de Educação,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11178.0,Escola Municipal Coronel Berthier,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,45576.0,Escola Municipal Domingos Paschoal Cegalla,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11203.0,Escola Municipal Professora Leila Mehl Menezes de Mattos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11847.0,Escola Municipal Senador João Lyra Tavares,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18661.0,Creche Municipal Caracol,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11845.0,Escola Municipal Ministro Gama Filho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,46726.0,Escola Municipal Medalhista Olímpico Douglas Correia de Souza,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,17895.0,Creche Municipal Vitória da Paz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11211.0,Escola Municipal Joaquim da Silva Gomes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,41790.0,Creche Municipal Brincadeiras de Criança,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18774.0,Creche Municipal Tia Maria,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,46734.0,Espaço de Desenvolvimento Infantil Medalhista Olímpico Sérgio Dutra dos Santos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46740.0,Espaço de Desenvolvimento Infantil,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11828.0,Escola Municipal Pastor Miranda Pinto,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,17896.0,Creche Municipal Alegria de Nova Cidade,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46741.0,Espaço de Desenvolvimento Infantil Medalhista Paralímpico Felipe de Souza Gomes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11217.0,Escola Municipal Emiliano Galdino,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18776.0,Creche Municipal Tia Ruth Costa dos Santos,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11828.0,Escola Municipal Pastor Miranda Pinto,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18660.0,Creche Municipal Cantinho Feliz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11220.0,Escola Municipal Professora Sonia Mota Molisani,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,41787.0,Escola Municipal Octavio Frias de Oliveira,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46742.0,Espaço de Desenvolvimento Infantil Medalhista Olímpica Agatha Bednarczuk Rippel,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46743.0,Espaço de Desenvolvimento Infantil Professora Norma Andrade Nogueira,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11222.0,Escola Municipal Jornalista Carlos Castelo Branco,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11225.0,Escola Municipal Benjamim Constant,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11848.0,Escola Municipal José Eduardo de Macedo Soares,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11764.0,Escola Municipal Floripes Angladas Lucas,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46167.0,Espaço de Desenvolvimento Infantil Irmã Margarita Alarcón,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18681.0,Creche Municipal Dramaturgo Alfredo de Freitas Dias Gomes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46169.0,Espaço de Desenvolvimento Infantil Maria Eugenia Canelhas,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46170.0,Espaço de Desenvolvimento Infantil Professora Vanuzia Bastos da Silva,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46627.0,Espaço de Desenvolvimento Infantil Azoilda Trindade (Zô),MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11908.0,Escola Municipal Leôncio Correia,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18764.0,Creche Municipal Silveirinha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10782.0,Centro Arquivístico,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,11899.0,Ciep Mestre André,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11898.0,Ciep Olof Palme,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46634.0,Espaço de Desenvolvimento Infantil Alyrio Cavallieri,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18724.0,Creche Municipal Mário Lombardi,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11893.0,Ciep Marechal Julio Caetano Horta Barbosa,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,16485.0,Escola Municipal Poeta Mário Quintana,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18766.0,Creche Municipal Sonho Feliz,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,46673.0,Escola Municipal Azerbaijão,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11878.0,Ciep Vila Kennedy,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,42745.0,Espaço de Desenvolvimento Infantil Professor Reinaldo José de Aragão Barbosa,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11876.0,Escola Municipal Vice Almirante Alvaro Alberto da Motta e Silva,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11874.0,Espaço de Desenvolvimento Infantil Vicente de Carvalho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11858.0,Ciep Coronel Sarmento,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11858.0,Ciep Coronel Sarmento,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,42000.0,Creche Municipal Estácio de Sá,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11850.0,Escola Municipal Dr. Mário Augusto Teixeira de Freitas,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,41950.0,Creche Municipal Augusto de Carvalho Torres Filho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11765.0,Escola Municipal Professor Vieira Fazenda,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18705.0,Creche Municipal José Marinho de Oliveira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11404.0,Ciep João do Rio,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10999.0,Escola Municipal Ministro Edgard Romero,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,11555.0,Escola Municipal Edmundo Bittencourt,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18685.0,Creche Municipal Engenho da Rainha,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11006.0,Escola Municipal Figueiredo Pimentel,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,19403.0,Espaço de Desenvolvimento Infantil Escritora Clarice Lispector,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",10000.0,10000.0
2022,16,11545.0,Escola Municipal Julia Lopes de Almeida,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11529.0,Núcleo de Arte Dr. Dilson Francisco de Alvarenga Menezes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18717.0,Creche Municipal Mané Garrincha I,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11001.0,Escola Municipal Rugendas,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2023,16,26774793000190.0,NRM COMPUTACAO GRAFICA EIRELI,SERVICOS GRAFICOS EM GERAL POR PESSOA JURIDICA,10000.0,0.0
2022,16,19403.0,Espaço de Desenvolvimento Infantil Escritora Clarice Lispector,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18644.0,Creche Municipal Benedita Siqueira Lopes,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10902.0,Escola Municipal José Marti,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,10992.0,Escola Municipal Rostham Pedro de Farias,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10912.0,Escola Municipal Desembargador Montenegro,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10997.0,Escola Municipal Senador Francisco Gallotti,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10996.0,Escola Municipal Azevedo Junior,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,18684.0,Creche Municipal Emília Joana da Fonseca Marques,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10913.0,Escola Municipal Cecília Meireles,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10995.0,Escola Municipal Ruy Carneiro da Cunha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,10914.0,Escola Municipal Maestro Pixinguinha,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11492.0,Escola Municipal Pernambuco,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11490.0,Escola Municipal George Sumner,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11482.0,Escola Municipal Oswaldo Cruz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,10994.0,Escola Municipal Paraná,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11563.0,Espaço de Desenvolvimento Infantil Chácara do Céu,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11011.0,Escola Municipal Professor Wan-tuyl da Silva Cardoso,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11012.0,Escola Municipal Antônio Austragésilo,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,11602.0,Ciep Professor Manoel Maurício Albuquerque,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11635.0,Escola Municipal Vítor Meireles,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11634.0,Escola Municipal Pedro Américo,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11633.0,Escola Municipal Julio Verne,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
2022,16,11029.0,Escola Municipal Antônio Bandeira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,10000.0,10000.0
2022,16,18627.0,Creche Municipal Maria Vieira Bazani,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,10000.0,10000.0
